,doctor,nurse,patient,walking,waiting_instruction,ocupied,empty,admiting,documenting,checking-medicine,documenting-risk,waiting_admission,in-admission,walking_%,documenting_%,not-walking_%,not-documenting_%
658,2,3,13,2,1,13,39,1,1,0,0,7,6,0.22137791286727457,0.23556231003039513,0.7786220871327254,0.7644376899696048
659,2,3,13,3,1,13,39,0,1,0,0,7,6,0.22205361659079415,0.2357106727364694,0.7779463834092059,0.7642893272635306
660,2,3,13,3,0,13,39,0,2,0,0,7,6,0.2222222222222222,0.23636363636363636,0.7777777777777778,0.7636363636363637
661,2,3,13,2,0,13,39,1,2,0,0,6,7,0.22188603126575895,0.23701462430660616,0.7781139687342411,0.7629853756933939
662,2,3,13,2,0,13,39,1,2,0,0,6,7,0.2215508559919436,0.23766364551863042,0.7784491440080564,0.7623363544813696
663,2,3,13,1,0,13,39,2,2,0,0,5,8,0.2212166918049271,0.2383107088989442,0.7787833081950729,0.7616892911010558
664,2,3,13,1,0,13,39,2,2,0,0,5,8,0.22088353413654618,0.2389558232931727,0.7791164658634538,0.7610441767068273
665,2,3,13,0,1,13,39,3,1,0,0,5,8,0.22055137844611528,0.23909774436090225,0.7794486215538847,0.7609022556390977
666,2,3,13,1,0,13,39,3,1,0,0,5,8,0.22072072072072071,0.23923923923923923,0.7792792792792793,0.7607607607607607
667,2,3,13,1,0,13,39,3,1,0,0,5,8,0.22088955522238882,0.23938030984507747,0.7791104447776112,0.7606196901549225
668,2,3,13,1,1,13,39,3,0,0,0,5,8,0.22105788423153694,0.23902195608782434,0.7789421157684631,0.7609780439121756
669,2,3,13,1,0,13,39,4,0,0,0,5,8,0.22122571001494767,0.2386646736422521,0.7787742899850523,0.7613353263577479
670,2,3,13,1,1,13,39,3,0,0,0,5,8,0.22139303482587064,0.2383084577114428,0.7786069651741294,0.7616915422885572
671,2,3,13,2,0,13,39,3,0,0,0,5,8,0.22205663189269748,0.23795330352707403,0.7779433681073025,0.762046696472926
672,2,3,13,2,1,13,39,2,0,0,0,5,8,0.22271825396825398,0.23759920634920634,0.777281746031746,0.7624007936507937
673,2,3,13,2,0,13,39,2,1,0,0,5,8,0.22288261515601784,0.237741456166419,0.7771173848439822,0.7622585438335809
674,2,3,13,1,1,13,39,2,1,0,0,4,9,0.22255192878338279,0.23788328387734917,0.7774480712166172,0.7621167161226509
675,2,3,13,2,0,13,39,2,1,0,0,4,9,0.2222222222222222,0.2380246913580247,0.7777777777777778,0.7619753086419753
676,2,3,13,2,0,13,39,2,1,0,0,4,9,0.22189349112426035,0.23816568047337278,0.7781065088757396,0.7618343195266273
677,2,3,13,2,0,13,39,2,1,0,0,4,9,0.22156573116691286,0.23830625307730183,0.7784342688330872,0.7616937469226982
678,2,3,13,2,1,13,39,1,1,0,0,4,9,0.22123893805309736,0.2384464110127827,0.7787610619469026,0.7615535889872174
679,2,3,13,3,0,13,39,1,1,0,0,4,9,0.22140402552773686,0.23858615611192932,0.7785959744722631,0.7614138438880707
680,2,3,13,3,0,13,39,1,1,0,0,4,9,0.22156862745098038,0.23872549019607844,0.7784313725490196,0.7612745098039215
681,2,3,13,2,1,13,39,1,1,0,0,4,9,0.22173274596182085,0.2388644150758688,0.7782672540381792,0.7611355849241312
682,2,3,13,1,1,13,39,2,1,0,0,3,10,0.22189638318670576,0.23900293255131966,0.7781036168132942,0.7609970674486803
683,2,3,13,2,0,13,39,2,1,0,0,3,10,0.2225475841874085,0.23914104441190825,0.7774524158125915,0.7608589555880918
684,2,3,13,2,0,13,39,2,1,0,0,3,10,0.22319688109161792,0.23927875243664717,0.776803118908382,0.7607212475633528
685,2,3,13,2,0,13,39,2,1,0,0,3,10,0.22384428223844283,0.23941605839416058,0.7761557177615572,0.7605839416058394
686,2,3,13,2,0,13,39,2,1,0,0,3,10,0.22448979591836735,0.23955296404275997,0.7755102040816326,0.7604470359572401
687,2,3,13,1,0,13,39,2,2,0,0,3,10,0.22464822901504125,0.24017467248908297,0.7753517709849588,0.759825327510917
688,2,3,13,0,1,13,39,2,2,0,0,2,11,0.2243217054263566,0.24079457364341086,0.7756782945736433,0.7592054263565892
689,2,3,13,1,1,13,39,1,2,0,0,2,11,0.223996129656507,0.24141267537493952,0.776003870343493,0.7585873246250605
690,2,3,13,1,0,13,39,2,2,0,0,2,11,0.22367149758454105,0.24202898550724639,0.7763285024154589,0.7579710144927536
691,2,3,13,1,1,13,39,2,1,0,0,2,11,0.22334780511336227,0.2421611191509889,0.7766521948866377,0.7578388808490111
692,2,3,13,2,0,13,39,2,1,0,0,2,11,0.22350674373795762,0.24229287090558768,0.7764932562620424,0.7577071290944123
693,2,3,13,2,0,13,39,2,1,0,0,2,11,0.22366522366522368,0.24242424242424243,0.7763347763347763,0.7575757575757576
694,2,3,13,2,1,13,39,2,0,0,0,2,11,0.22382324687800192,0.2420749279538905,0.7761767531219981,0.7579250720461095
695,2,3,13,3,0,13,39,2,0,0,0,2,11,0.22446043165467625,0.24172661870503598,0.7755395683453238,0.758273381294964
696,2,3,13,2,1,13,39,2,0,0,0,2,11,0.2246168582375479,0.2413793103448276,0.7753831417624522,0.7586206896551724
697,2,3,13,1,0,13,39,4,0,0,0,1,12,0.22477283596365374,0.24103299856527977,0.7752271640363463,0.7589670014347203
698,2,3,13,1,1,13,39,3,0,0,0,1,12,0.22492836676217765,0.24068767908309455,0.7750716332378224,0.7593123209169055
699,2,3,13,2,0,13,39,3,0,0,0,1,12,0.22508345255126372,0.24034334763948498,0.7749165474487363,0.759656652360515
700,2,3,13,2,0,13,39,3,0,0,0,1,12,0.22523809523809524,0.24,0.7747619047619048,0.76
701,2,3,13,2,0,13,39,3,0,0,0,1,12,0.2253922967189729,0.2396576319543509,0.7746077032810271,0.7603423680456491
702,2,3,13,1,0,13,39,3,1,0,0,1,12,0.22507122507122507,0.23979107312440642,0.774928774928775,0.7602089268755936
703,2,3,13,1,1,13,39,2,1,0,0,1,12,0.22475106685633,0.23992413466097673,0.77524893314367,0.7600758653390233
704,2,3,13,1,0,13,39,3,1,0,0,0,13,0.22490530303030304,0.24005681818181815,0.775094696969697,0.7599431818181819
705,2,3,13,1,2,13,39,1,1,0,0,0,13,0.22505910165484633,0.24018912529550826,0.7749408983451537,0.7598108747044917
706,2,3,13,2,1,13,39,1,1,0,0,0,13,0.22568460812086874,0.24032105760151085,0.7743153918791312,0.7596789423984891
707,2,3,13,2,1,13,39,1,1,0,0,0,13,0.2263083451202263,0.24045261669024043,0.7736916548797736,0.7595473833097596
708,2,3,13,0,1,13,39,1,3,0,0,0,13,0.22598870056497175,0.24152542372881355,0.7740112994350282,0.7584745762711864
709,2,3,13,0,2,13,39,1,2,0,0,0,13,0.22566995768688294,0.24212505876821816,0.7743300423131171,0.7578749412317818
710,2,3,13,0,2,13,39,1,2,0,0,0,13,0.22535211267605634,0.24272300469483568,0.7746478873239436,0.7572769953051643
711,2,3,13,0,2,13,39,1,2,0,0,0,13,0.2250351617440225,0.24331926863572434,0.7749648382559775,0.7566807313642756
712,2,3,13,0,3,13,39,0,2,0,0,0,13,0.2247191011235955,0.24391385767790263,0.7752808988764045,0.7560861423220974
713,2,3,13,0,3,13,39,0,2,0,0,0,13,0.2244039270687237,0.2445067788686302,0.7755960729312763,0.7554932211313699
714,2,3,13,0,3,13,39,0,2,0,0,0,13,0.22408963585434175,0.24509803921568626,0.7759103641456583,0.7549019607843137
715,2,3,13,0,4,13,39,0,1,0,0,0,13,0.22377622377622378,0.24522144522144523,0.7762237762237763,0.7547785547785548
716,2,3,13,1,3,13,39,0,1,0,0,0,13,0.2239292364990689,0.24534450651769088,0.7760707635009311,0.7546554934823091
717,2,3,13,1,4,13,39,0,0,0,0,0,13,0.22408182240818225,0.24500232450023246,0.7759181775918178,0.7549976754997676
718,2,3,13,1,4,13,39,0,0,0,0,0,13,0.22423398328690808,0.244661095636026,0.775766016713092,0.755338904363974
719,2,3,13,0,4,13,39,1,0,0,0,0,13,0.2239221140472879,0.24432081594807603,0.7760778859527121,0.7556791840519239
720,2,3,13,0,4,13,39,1,0,0,0,0,13,0.22361111111111112,0.2439814814814815,0.7763888888888889,0.7560185185185185
721,2,3,13,0,4,13,39,1,0,0,0,0,13,0.22268326417704012,0.24296911018902723,0.7773167358229599,0.7570308898109728
